Time,MW
2018-01-27 19:45:00,0.6180105475604274
2018-01-27 19:50:00,0.0
2018-01-27 19:55:00,0.0
2018-01-27 20:00:00,0.0
2018-01-27 20:05:00,0.0
2018-01-27 20:10:00,5.4990677161711154
2018-01-27 20:15:00,0.0
2018-01-27 20:20:00,0.0
2018-01-27 20:25:00,4.213130208492491
2018-01-27 20:30:00,18.418039599471506
2018-01-27 20:35:00,0.0
2018-01-27 20:40:00,0.0
2018-01-27 20:45:00,0.0
2018-01-27 20:50:00,0.0
2018-01-27 20:55:00,0.0
2018-01-27 21:00:00,8.137466499552646
2018-01-27 21:05:00,1.5204518208808397
2018-01-27 21:10:00,11.700896734248946
2018-01-27 21:15:00,6.146800874002222
2018-01-27 21:20:00,1.4284289885559465
2018-01-27 21:25:00,0.0
2018-01-27 21:30:00,3.6076422790706992
2018-01-27 21:35:00,3.134947044432093
2018-01-27 21:40:00,12.972055470379779
2018-01-27 21:45:00,8.908763645256006
2018-01-27 21:50:00,11.654903490993167
2018-01-27 21:55:00,48.59695048399361
2018-01-27 22:00:00,84.71853653704919
2018-01-27 22:05:00,87.035198184233
2018-01-27 22:10:00,98.44882675814026
2018-01-27 22:15:00,122.99934174846186
2018-01-27 22:20:00,147.9152762468951
2018-01-27 22:25:00,177.78061821879086
2018-01-27 22:30:00,182.01684558074504
2018-01-27 22:35:00,206.23997381341246
2018-01-27 22:40:00,217.57102386173378
2018-01-27 22:45:00,237.88018828947443
2018-01-27 22:50:00,250.86305048434528
2018-01-27 22:55:00,268.2024737273878
2018-01-27 23:00:00,280.8921177052186
2018-01-27 23:05:00,341.4425989054033
2018-01-27 23:10:00,357.0274443646208
2018-01-27 23:15:00,408.18811496820206
2018-01-27 23:20:00,431.1999391370945
2018-01-27 23:25:00,461.5806974986812
2018-01-27 23:30:00,498.6476956508626
2018-01-27 23:35:00,500.0216346421869
2018-01-27 23:40:00,594.6726042684124
2018-01-27 23:45:00,554.1460016333865
2018-01-27 23:50:00,560.0080587201475
2018-01-27 23:55:00,610.2109341571904
2018-01-28 00:00:00,624.1138648423174
2018-01-28 00:05:00,621.3539721737964
2018-01-28 00:10:00,632.7106785628933
2018-01-28 00:15:00,663.746834196613
2018-01-28 00:20:00,657.189570361781
2018-01-28 00:25:00,668.5041297586746
2018-01-28 00:30:00,693.5658509509032
2018-01-28 00:35:00,660.6040955069341
2018-01-28 00:40:00,654.7904176519867
2018-01-28 00:45:00,643.6346670048183
2018-01-28 00:50:00,666.9895729177238
2018-01-28 00:55:00,650.4911176126375
2018-01-28 01:00:00,650.6934579607122
2018-01-28 01:05:00,668.3381453867314
2018-01-28 01:10:00,668.159479152358
2018-01-28 01:15:00,657.3401544208374
2018-01-28 01:20:00,663.1615941570179
2018-01-28 01:25:00,647.2759647951877
2018-01-28 01:30:00,667.7958799157252
2018-01-28 01:35:00,686.0187494656882
2018-01-28 01:40:00,686.5090698303007
2018-01-28 01:45:00,669.1586436834918
2018-01-28 01:50:00,661.6170448174474
2018-01-28 01:55:00,660.0290979471887
2018-01-28 02:00:00,652.0284297111614
2018-01-28 02:05:00,633.8638201300723
2018-01-28 02:10:00,622.2732532856861
2018-01-28 02:15:00,604.5476823233289
2018-01-28 02:20:00,583.8733456511627
2018-01-28 02:25:00,583.8923446807502
2018-01-28 02:30:00,595.6417096852354
2018-01-28 02:35:00,572.3674126084843
2018-01-28 02:40:00,583.8940225316694
2018-01-28 02:45:00,562.6156896844509
2018-01-28 02:50:00,581.7306408464794
2018-01-28 02:55:00,559.2903930328202
2018-01-28 03:00:00,547.469460711251
2018-01-28 03:05:00,558.8514221103231
2018-01-28 03:10:00,582.0878729638649
2018-01-28 03:15:00,547.8368373258968
2018-01-28 03:20:00,549.2686855762258
2018-01-28 03:25:00,544.9652318678434
2018-01-28 03:30:00,558.2485860245495
2018-01-28 03:35:00,586.1497055416557
2018-01-28 03:40:00,595.2786486759854
2018-01-28 03:45:00,569.7706219180368
2018-01-28 03:50:00,538.5097761862198
2018-01-28 03:55:00,529.0314302700351
2018-01-28 04:00:00,500.2953645609596
2018-01-28 04:05:00,528.9590339286356
2018-01-28 04:10:00,519.499306225329
2018-01-28 04:15:00,484.3880072502728
2018-01-28 04:20:00,469.4631378722603
2018-01-28 04:25:00,477.3863110979485
2018-01-28 04:30:00,460.65922670507973
2018-01-28 04:35:00,456.71193482697475
2018-01-28 04:40:00,451.1649951370784
2018-01-28 04:45:00,409.8821449070737
2018-01-28 04:50:00,451.78140758729256
2018-01-28 04:55:00,412.50346453288245
2018-01-28 05:00:00,421.24619242133696
2018-01-28 05:05:00,380.4059248187808
2018-01-28 05:10:00,371.6357923511038
2018-01-28 05:15:00,380.43119173827256
2018-01-28 05:20:00,379.02743012190643
